Area	Bairro	Cidade	Endereco	Estado	Latitude	Longitude	Quartos	Suites	Vagas	Tipo	Transacao	Valor
94	Laranjeiras	Rio de Janeiro	Rua Pereira da Silva	RJ	-22.9305204	-43.1884198	3	1	1	Apartamento	Venda	990000
571	Gávea	Rio de Janeiro	Estrada da Gávea	RJ	-14.235004	-51.92528	5	4	3	Apartamento	Venda	2900000
63	Freguesia (Jacarepaguá)	Rio de Janeiro	Estrada Capenha	RJ	-22.933215	-43.3489426	2	0	1	Apartamento	Venda	270000
82	Barra da Tijuca	Rio de Janeiro	Rua Mário Agostinelli	RJ	-22.9563884	-43.3753154	2	1	1	Apartamento	Venda	557000
210	Flamengo	Rio de Janeiro	Rua Samuel Morse	RJ	-22.9387104	-43.1743948	3	1	1	Apartamento	Venda	1950000
108	Tijuca	Rio de Janeiro	Rua Garibaldi	RJ	-22.9313591	-43.2470455	4	1	2	Apartamento	Venda	920000
350	São Conrado	Rio de Janeiro	Avenida Niemeyer	RJ	-22.9927349	-43.2534205	4	2	2	Apartamento	Venda	2000000
82	Tijuca	Rio de Janeiro	Rua Henry Ford	RJ	-22.9283986	-43.2358575	2	0	0	Apartamento	Venda	640000
110	Recreio dos Bandeirantes	Rio de Janeiro	Rua Murilo de Araújo	RJ	-23.0203736	-43.46215	3	1	0	Apartamento	Venda	850000
104	Barra da Tijuca	Rio de Janeiro	Avenida Embaixador Abelardo Bueno	RJ	-22.9729228	-43.3992052	3	1	2	Apartamento	Venda	690000
74	Taquara	Rio de Janeiro	Estrada Santa Efigênia	RJ	-22.9376227	-43.3713559	3	1	1	Apartamento	Venda	285000
75	Tijuca	Rio de Janeiro	Rua Antônio Basílio	RJ	-22.9268652	-43.2378325	2	0	0	Apartamento	Venda	570000
180	Copacabana	Rio de Janeiro	Rua Bolivar	RJ	-22.9759868	-43.1902898	4	0	0	Apartamento	Venda	1600000
300	Leblon	Rio de Janeiro	Rua Aperana	RJ	-22.9877581	-43.229643	4	1	2	Apartamento	Venda	5300000
85	Botafogo	Rio de Janeiro	Rua Barão de Itambi	RJ	-22.9400581	-43.1794132	2	0	1	Apartamento	Venda	790000
100	Lagoa	Rio de Janeiro	Rua Professor Gastão Bahiana	RJ	-22.9773771	-43.1958255	2	1	1	Apartamento	Venda	1390000
300	Ipanema	Rio de Janeiro	Rua Redentor	RJ	-22.9825551	-43.2050852	3	1	2	Apartamento	Venda	7149993
60	Pechincha	Rio de Janeiro	Rua Professor Henrique Costa	RJ	-26.9225117	-49.0607072	2	0	1	Apartamento	Venda	315000
125	Copacabana	Rio de Janeiro	Rua Felipe de Oliveira	RJ	-22.961777	-43.1767244	3	1	0	Apartamento	Venda	1300000
57	Abolição	Rio de Janeiro	Rua Teixeira de Azevedo	RJ	-22.8890722	-43.2966701	2	0	1	Apartamento	Venda	240000
77	Vila Isabel	Rio de Janeiro	Rua Gonzaga Bastos	RJ	-22.9230868	-43.2382582	3	0	0	Apartamento	Venda	472000
150	Ipanema	Rio de Janeiro	Rua Prudente de Morais	RJ	-22.985163	-43.2044141	3	0	0	Apartamento	Venda	1700000
408	Copacabana	Rio de Janeiro	Rua Barata Ribeiro	RJ	-22.9640719	-43.1787853	5	1	2	Apartamento	Venda	1800000
112	Leblon	Rio de Janeiro	Avenida Borges de Medeiros	RJ	-22.9845682	-43.2161544	3	1	2	Apartamento	Venda	2690000
61	Leme	Rio de Janeiro	Rua Gustavo Sampaio	RJ	-22.9641851	-43.1733818	3	1	0	Apartamento	Venda	1590000
54	Freguesia (Jacarepaguá)	Rio de Janeiro	Estrada do Gabinal	RJ	-22.9408502	-43.3442489	1	0	1	Apartamento	Venda	250000
117	Tijuca	Rio de Janeiro	Rua Alves de Brito	RJ	-22.9345469	-43.242094	3	1	2	Apartamento	Venda	970000
96	Copacabana	Rio de Janeiro	Rua Sá Ferreira	RJ	-22.981806	-43.195435	3	1	0	Apartamento	Venda	850000
70	Taquara	Rio de Janeiro	Rua Mapendi	RJ	-22.9253418	-43.3760874	2	0	1	Apartamento	Venda	420000
138	Leblon	Rio de Janeiro	Avenida Visconde de Albuquerque	RJ	-22.9773852	-43.2250543	2	1	1	Apartamento	Venda	2195000
282	Barra da Tijuca	Rio de Janeiro	Rua Desenhista Luiz Guimarães	RJ	-22.9982747	-43.3882559	4	3	3	Apartamento	Venda	1890000
138	Lagoa	Rio de Janeiro	Rua Professor Saldanha	RJ	-22.9589036	-43.2049928	3	1	2	Apartamento	Venda	2390000
274	Ipanema	Rio de Janeiro	Avenida Rainha Elizabeth da Bélgica	RJ	-22.985611	-43.1938642	3	1	1	Apartamento	Venda	2950000
170	Freguesia (Jacarepaguá)	Rio de Janeiro	Rua Tirol	RJ	-22.9410831	-43.3394951	2	1	1	Apartamento	Venda	479000
37	Lins de Vasconcelos	Rio de Janeiro	Rua Nigéria	RJ	-22.91104	-43.2916359	1	0	0	Apartamento	Venda	119000
104	Leblon	Rio de Janeiro	Rua Desembargador Alfredo Russel	RJ	-22.9809822	-43.2246199	3	1	1	Apartamento	Venda	2480000
143	Tijuca	Rio de Janeiro	Rua Barão de Pirassinunga	RJ	-22.927663	-43.2318483	3	3	1	Apartamento	Venda	1089993
85	Barra da Tijuca	Rio de Janeiro	Avenida General Felicíssimo Cardoso	RJ	-23.0036839	-43.3524299	2	1	2	Apartamento	Venda	980000
69	Recreio dos Bandeirantes	Rio de Janeiro	Rua Nilton Santos	RJ	-23.022719	-43.5118336	2	1	1	Apartamento	Venda	439000
68	Grajaú	Rio de Janeiro	Rua Alexandre Calaza	RJ	-22.9174835	-43.2600307	2	0	0	Apartamento	Venda	270000
55	Ipanema	Rio de Janeiro	Rua Visconde de Pirajá	RJ	-22.98452	-43.20223	1	0	0	Apartamento	Venda	1250000
170	Jardim Oceânico	Rio de Janeiro	Rua John Kennedy	RJ	-23.009313	-43.3192616	2	1	2	Apartamento	Venda	1785000
80	Tijuca	Rio de Janeiro	Rua Conde de Bonfim	RJ	-26.9225117	-49.0607072	2	1	0	Apartamento	Venda	498000
67	Moneró	Rio de Janeiro	Estrada do Dendê	RJ	-22.7957081	-43.1962348	3	0	1	Apartamento	Venda	310000
239	Barra da Tijuca	Rio de Janeiro	Avenida Flamboyants da Península	RJ	-14.235004	-51.92528	5	4	3	Apartamento	Venda	2389000
38	Catete	Rio de Janeiro	Rua Pedro Américo	RJ	-22.9251456	-43.1800064	1	0	0	Apartamento	Venda	330000
76	Barra da Tijuca	Rio de Janeiro	Rua Marlo da Costa e Souza	RJ	-23.0091905	-43.4361791	3	1	2	Apartamento	Venda	575000
193	Barra da Tijuca	Rio de Janeiro	Flamboyants da Península	RJ	-22.9898342	-43.3514073	4	4	3	Apartamento	Venda	1999000
68	Vila Isabel	Rio de Janeiro	Rua Senador Nabuco	RJ	-14.235004	-51.92528	2	0	1	Apartamento	Venda	190000
103	Lagoa	Rio de Janeiro	Rua Fonte da Saudade	RJ	-22.9664261	-43.2027217	3	1	1	Apartamento	Venda	1390000
140	Tijuca	Rio de Janeiro	Avenida Melo Matos	RJ	-22.920525	-43.221155	4	1	1	Apartamento	Venda	1000000
57	Tijuca	Rio de Janeiro	Rua Embaixador Ramon Carcano	RJ	-22.9392253	-43.2502915	1	0	1	Apartamento	Venda	325000
40	Botafogo	Rio de Janeiro	Rua Voluntários da Pátria	RJ	-22.9533364	-43.1893245	1	0	1	Apartamento	Venda	735000
84	Freguesia (Jacarepaguá)	Rio de Janeiro	Avenida São Guilherme de Norwich	RJ	-22.9068467	-43.1728965	3	1	1	Apartamento	Venda	499000
71	Barra da Tijuca	Rio de Janeiro	Avenida Jaime Poggi	RJ	-22.9677069	-43.3937	3	1	1	Apartamento	Venda	439900
45	Ramos	Rio de Janeiro	Rua Euclides Faria	RJ	-22.854929	-43.2634141	2	0	1	Apartamento	Venda	230000
138	Cachambi	Rio de Janeiro	Rua Ferreira de Andrade	RJ	-26.9225117	-49.0607072	3	2	2	Apartamento	Venda	748500
70	Grajaú	Rio de Janeiro		RJ	-22.9237136	-43.258999	3	0	1	Apartamento	Venda	178000
105	Copacabana	Rio de Janeiro	Rua Ronald de Carvalho	RJ	-22.9648842	-43.1770674	2	0	0	Apartamento	Venda	970000
85	Estácio	Rio de Janeiro	Rua Haddock Lobo	RJ	-22.9161764	-43.2087918	2	0	1	Apartamento	Venda	340000
65	Flamengo	Rio de Janeiro	Rua Cruz Lima	RJ	-22.936537	-43.1749054	2	0	1	Apartamento	Venda	700000
70	Laranjeiras	Rio de Janeiro	Rua das Laranjeiras	RJ	-22.933822	-43.186419	2	0	0	Apartamento	Venda	730000
97	Jardim Carioca	Rio de Janeiro	Rua Sargento João Lópes	RJ	-22.8100579	-43.1940255	2	0	1	Apartamento	Venda	560000
65	Penha Circular	Rio de Janeiro	Rua Enes Filho	RJ	-22.8322997	-43.2873928	2	0	1	Apartamento	Venda	268000
77	Recreio dos Bandeirantes	Rio de Janeiro	Avenida Tim Maia	RJ	-23.0041741	-43.4862951	2	1	1	Apartamento	Venda	339993
106	Botafogo	Rio de Janeiro	Rua São João Batista	RJ	-22.954434	-43.1902385	3	1	2	Apartamento	Venda	1390000
75	Freguesia (Jacarepaguá)	Rio de Janeiro	Estrada do Bananal	RJ	-22.9398783	-43.3322334	3	3	1	Apartamento	Venda	399000
131	Barra da Tijuca	Rio de Janeiro	Avenida Jornalista Ricardo Marinho	RJ	-23.0016466	-43.3475698	3	1	2	Apartamento	Venda	1250000
70	Tijuca	Rio de Janeiro	Rua Conde de Bonfim	RJ	-22.9243214	-43.2275386	2	1	3	Apartamento	Venda	495000
81	Flamengo	Rio de Janeiro	Rua Senador Vergueiro	RJ	-22.9397654	-43.1768044	2	0	0	Apartamento	Venda	750000
116	Botafogo	Rio de Janeiro	Rua Ministro Raul Fernandes	RJ	-14.235004	-51.92528	3	1	1	Apartamento	Venda	1800000
72	Praça Seca	Rio de Janeiro	Rua Condomínio Ipase	RJ	-22.9034351	-43.3560991	3	0	1	Apartamento	Venda	130000
112	Barra da Tijuca	Rio de Janeiro	Avenida Vice-Presidente José Alencar	RJ	-22.9657101	-43.3868343	4	1	2	Apartamento	Venda	744900
435	Barra da Tijuca	Rio de Janeiro	Avenida das Américas	RJ	-14.235004	-51.92528	5	5	4	Apartamento	Venda	6200000
50	Tomás Coelho	Rio de Janeiro	Avenida Pastor Martin Luther King Jr	RJ	-22.8631721	-43.3062316	2	0	1	Apartamento	Venda	165000
55	Freguesia (Jacarepaguá)	Rio de Janeiro	Estrada do Bananal	RJ	-22.9362986	-43.3332675	2	0	1	Apartamento	Venda	235000
72	Rio Comprido	Rio de Janeiro	Rua Campos da Paz	RJ	-22.9234526	-43.207685	2	0	0	Apartamento	Venda	330000
63	Cachambi	Rio de Janeiro	Rua Rocha Pita	RJ	-22.8917844	-43.2725953	2	0	1	Apartamento	Venda	299000
80	Lins de Vasconcelos	Rio de Janeiro	Rua Conselheiro Ferraz	RJ	-26.9225117	-49.0607072	2	0	1	Apartamento	Venda	250000
85	Pechincha	Rio de Janeiro	Rua Félix Crame	RJ	-26.9225709	-49.0606445	3	1	2	Apartamento	Venda	440000
340	Ipanema	Rio de Janeiro	Rua Joaquim Nabuco	RJ	-22.9862626	-43.1928743	4	0	2	Apartamento	Venda	4450000
42	Vila Isabel	Rio de Janeiro	Rua Visconde de Santa Isabel	RJ	-22.9171205	-43.2558893	1	0	1	Apartamento	Venda	250000
40	Flamengo	Rio de Janeiro	Rua Marquês de Abrantes	RJ	-22.938698	-43.1782351	1	0	0	Apartamento	Venda	640000
85	Tijuca	Rio de Janeiro	Rua Clóvis Beviláqua	RJ	-22.9291646	-43.2363253	3	0	1	Apartamento	Venda	600000
76	Ipanema	Rio de Janeiro	Rua Alberto de Campos	RJ	-22.9812603	-43.19942474	2	0	0	Apartamento	Venda	840000
90	Recreio dos Bandeirantes	Rio de Janeiro	Rua Professor Motta Maia	RJ	-23.01978145	-43.45420883	2	1	1	Apartamento	Venda	590000
160	Freguesia (Jacarepaguá)	Rio de Janeiro	Rua Fortunato de Brito	RJ	-14.235004	-51.92528	3	1	2	Apartamento	Venda	590000
85	Grajaú	Rio de Janeiro	Rua José Vicente	RJ	-14.235004	-51.92528	2	1	1	Apartamento	Venda	500000
90	Méier	Rio de Janeiro	Rua Almirante Calheiros da Graça	RJ	-22.8989117	-43.284153	2	1	2	Apartamento	Venda	500000
103	Ipanema	Rio de Janeiro	Rua Visconde de Pirajá	RJ	-26.9225709	-49.0606445	3	0	1	Apartamento	Venda	1750000
63	Botafogo	Rio de Janeiro	Rua Bambina	RJ	-22.9444528	-43.1855319	2	0	1	Apartamento	Venda	745000
130	Engenho Novo	Rio de Janeiro	Rua Manuel Miranda	RJ	-22.904212	-43.26496	3	1	1	Apartamento	Venda	389000
150	Ipanema	Rio de Janeiro	Avenida Vieira Souto	RJ	-22.9866359	-43.1983413	3	1	1	Apartamento	Venda	4200000
85	Maracanã	Rio de Janeiro	Rua Morais e Silva	RJ	-22.9144735	-43.2237138	3	0	1	Apartamento	Venda	530000
101	Ipanema	Rio de Janeiro	Rua Farme de Amoedo	RJ	-22.9827899	-43.2005223	3	1	0	Apartamento	Venda	1150000
93	Barra da Tijuca	Rio de Janeiro	Avenida Jornalista Ricardo Marinho	RJ	-23.0051727	-43.3475895	2	1	1	Apartamento	Venda	740000
70	Vila Isabel	Rio de Janeiro	Boulevard Vinte e Oito de Setembro	RJ	-22.9150797	-43.2412299	2	1	1	Apartamento	Venda	640000
80	São Cristóvão	Rio de Janeiro	Rua Coronel Cabrita	RJ	-26.9225117	-49.0607072	3	0	0	Apartamento	Venda	350000
60	Copacabana	Rio de Janeiro	Rua Cinco de Julho	RJ	-22.970948	-43.1903859	2	0	1	Apartamento	Venda	880000
251	Jardim Botânico	Rio de Janeiro	Rua General Tasso Fragoso	RJ	-22.9614202	-43.2099563	4	4	4	Apartamento	Venda	6650000
93	Barra da Tijuca	Rio de Janeiro	Avenida Prefeito Dulcídio Cardoso	RJ	-14.235004	-51.92528	2	1	1	Apartamento	Venda	830000
129	Barra da Tijuca	Rio de Janeiro	Avenida Jean Paul Sartre	RJ	-22.9988449	-43.3884384	4	1	2	Apartamento	Venda	995000
155	Barra da Tijuca	Rio de Janeiro	Avenida Flamboyants da Península	RJ	-22.9872319	-43.355779	3	3	2	Apartamento	Venda	1630000
93	Lagoa	Rio de Janeiro	Avenida Epitácio Pessoa	RJ	-22.9776847	-43.1981978	2	1	1	Apartamento	Venda	1680000
50	Todos os Santos	Rio de Janeiro	Rua Piauí	RJ	-22.8947499	-43.2876982	2	1	1	Apartamento	Venda	280000
72	Campinho	Rio de Janeiro	Rua Cândido Benício	RJ	-26.9225709	-49.0606445	3	1	1	Apartamento	Venda	290000
137	Freguesia (Jacarepaguá)	Rio de Janeiro	Avenida São Guilherme de Norwich	RJ	-22.9462464	-43.3348902	3	1	2	Apartamento	Venda	834000
142	Barra da Tijuca	Rio de Janeiro	Avenida Prefeito Dulcídio Cardoso	RJ	-23.0072765	-43.3255066	3	1	2	Apartamento	Venda	1400000
48	Freguesia (Jacarepaguá)	Rio de Janeiro	Avenida Tenente-Coronel Muniz de Aragão	RJ	-26.9225117	-49.0607072	2	0	1	Apartamento	Venda	340000
231	Tijuca	Rio de Janeiro	Rua Conde de Bonfim	RJ	-22.9249656	-43.2275588	3	1	1	Apartamento	Venda	1150000
71	Barra da Tijuca	Rio de Janeiro	Avenida DI Cavalcanti	RJ	-22.9996468	-43.4160008	2	1	1	Apartamento	Venda	610000
71	Vila Isabel	Rio de Janeiro	Rua Ribeiro Guimaraes	RJ	-22.9197753	-43.2371377	2	0	1	Apartamento	Venda	730000
92	Freguesia (Jacarepaguá)	Rio de Janeiro	Rua Comandante Rúbens Silva	RJ	-22.94231692	-43.33578943	3	1	2	Apartamento	Venda	430000
52	Taquara	Rio de Janeiro	Rua Oswaldo Lussac	RJ	-22.9412216	-43.3625914	2	0	1	Apartamento	Venda	140000
75	Flamengo	Rio de Janeiro	Rua São Salvador	RJ	-22.9335305	-43.1778895	2	0	1	Apartamento	Venda	890000
65	Higienópolis	Rio de Janeiro	Rua Guarajuba	RJ	-22.870635	-43.261825	2	0	0	Apartamento	Venda	220000
410	Barra da Tijuca	Rio de Janeiro	Avenida Gilberto Amado	RJ	-23.012194	-43.3025369	4	3	4	Apartamento	Venda	2300000
214	Grajaú	Rio de Janeiro	Rua Caçapava	RJ	-22.9278527	-43.2585722	3	1	2	Apartamento	Venda	1100000
436	Barra da Tijuca	Rio de Janeiro	Avenida Jardins de Santa Mônica	RJ	-26.9225117	-49.0607072	4	4	3	Apartamento	Venda	4200000
82	Vila Isabel	Rio de Janeiro	Rua Torres Homem	RJ	-22.9139405	-43.2452832	4	1	2	Apartamento	Venda	699000
68	Barra da Tijuca	Rio de Janeiro	Avenida Jaime Poggi	RJ	-26.9225117	-49.0607072	2	1	1	Apartamento	Venda	405000
152	Barra da Tijuca	Rio de Janeiro	Rua Manuel Brasiliense	RJ	-23.0096657	-43.3091472	3	1	3	Apartamento	Venda	1800000
68	Vila Isabel	Rio de Janeiro	Boulevard Vinte e Oito de Setembro	RJ	-22.9152992	-43.2446696	2	0	0	Apartamento	Venda	380000
35	Catete	Rio de Janeiro	Rua Pedro Américo	RJ	-22.923723	-43.1778596	1	0	0	Apartamento	Venda	325000
120	Botafogo	Rio de Janeiro	Rua Rodrigo de Brito	RJ	-22.9563499	-43.1827119	3	3	3	Apartamento	Venda	1800000
70	Leblon	Rio de Janeiro	Avenida Ataulfo de Paiva	RJ	-14.235004	-51.92528	2	0	0	Apartamento	Venda	1760000
429	Barra da Tijuca	Rio de Janeiro	Avenida Flamboyants da Península	RJ	-22.9896669	-43.3512914	5	5	5	Apartamento	Venda	4950000
130	Copacabana	Rio de Janeiro	Rua Siqueira Campos	RJ	-22.9649988	-43.189183	3	1	1	Apartamento	Venda	1300000
55	Freguesia (Jacarepaguá)	Rio de Janeiro	Rua Araguaia	RJ	-22.936237	-43.3400299	2	0	1	Apartamento	Venda	330000
133	Freguesia (Jacarepaguá)	Rio de Janeiro	Rua Potiguara	RJ	-22.9431995	-43.3369111	3	1	2	Apartamento	Venda	555000
60	Engenho Novo	Rio de Janeiro	Rua Álvaro Seixas	RJ	-22.8946184	-43.2624917	2	0	0	Apartamento	Venda	248900
70	Flamengo	Rio de Janeiro	Rua Machado de Assis	RJ	-26.9225117	-49.0607072	2	1	1	Apartamento	Venda	875000
108	Lagoa	Rio de Janeiro	Rua Carvalho Azevedo	RJ	-22.9632845	-43.201692	3	1	1	Apartamento	Venda	1797200
180	Copacabana	Rio de Janeiro	Rua Republica do Peru	RJ	-22.9677262	-43.1816378	3	3	1	Apartamento	Venda	1900000
90	Tijuca	Rio de Janeiro	Rua Conde de Bonfim	RJ	-22.9315094	-43.2390188	3	1	1	Apartamento	Venda	650000
120	Recreio dos Bandeirantes	Rio de Janeiro	Rua Luiz Paulistano	RJ	-14.235004	-51.92528	3	1	2	Apartamento	Venda	700000
115	Copacabana	Rio de Janeiro	Avenida Atlântica	RJ	-26.9225117	-49.0607072	2	1	0	Apartamento	Venda	2450000
170	Barra da Tijuca	Rio de Janeiro	Rua Aldo Bonadei	RJ	-23.0096184	-43.3081951	3	1	2	Apartamento	Venda	1700000
435	Barra da Tijuca	Rio de Janeiro	Avenida das Américas	RJ	-23.0011116	-43.4168784	5	5	4	Apartamento	Venda	6800000
124	Flamengo	Rio de Janeiro	Rua Marquês de Abrantes	RJ	-22.9360783	-43.1772454	3	0	0	Apartamento	Venda	950000
140	Copacabana	Rio de Janeiro	Rua Belfort Roxo	RJ	-22.9622834	-43.1771641	3	0	1	Apartamento	Venda	1590000
113	Copacabana	Rio de Janeiro	Rua Felipe de Oliveira	RJ	-22.9618722	-43.1762555	2	1	1	Apartamento	Venda	990000
69	Barra da Tijuca	Rio de Janeiro	Estrada Cel Pedro Correia	RJ	-22.9699972	-43.3900596	2	1	1	Apartamento	Venda	398999
45	Cachambi	Rio de Janeiro	Rua Piauí	RJ	-14.235004	-51.92528	1	1	1	Apartamento	Venda	320000
58	Cordovil	Rio de Janeiro	Rua Misael de Mendonça	RJ	-22.8206561	-43.3110015	2	1	1	Apartamento	Venda	270000
94	Pechincha	Rio de Janeiro	Rua Ana Silva	RJ	-22.9247346	-43.3550205	3	1	1	Apartamento	Venda	345000
270	Leblon	Rio de Janeiro	Avenida Delfim Moreira	RJ	-22.9870612	-43.2229024	4	2	2	Apartamento	Venda	19000000
110	Recreio dos Bandeirantes	Rio de Janeiro	Rua Professor Hermes Lima	RJ	-23.021516	-43.4529946	3	1	2	Apartamento	Venda	780000
396	Copacabana	Rio de Janeiro	Rua Miguel Lemos	RJ	-22.97767	-43.192233	4	0	1	Apartamento	Venda	3000000
140	Lagoa	Rio de Janeiro	Avenida Henrique Dodsworth	RJ	-22.9767524	-43.197162	3	1	3	Apartamento	Venda	2100000
281	Barra da Tijuca	Rio de Janeiro	Rua Professor Coutinho Fróis	RJ	-23.0114384	-43.3163994	4	4	3	Apartamento	Venda	2950000
70	Barra da Tijuca	Rio de Janeiro	Avenida DI Cavalcanti	RJ	-22.9083081	-43.1970258	2	1	1	Apartamento	Venda	650000
108	Méier	Rio de Janeiro	Rua Aquidabã	RJ	-22.9102027	-43.2896	3	0	1	Apartamento	Venda	270000
105	Ipanema	Rio de Janeiro	Rua Farme de Amoedo	RJ	-22.9827899	-43.2005223	3	0	0	Apartamento	Venda	1300000
63	Vila da Penha	Rio de Janeiro	Rua Volta	RJ	-22.847508	-43.3112209	3	1	1	Apartamento	Venda	420000
53	Del Castilho	Rio de Janeiro	Estrada Parque Residencial Estrada Velha da Pavuna	RJ	-14.235004	-51.92528	2	1	1	Apartamento	Venda	311324
55	Tijuca	Rio de Janeiro	Rua Barão de Itapagipe	RJ	-26.9225117	-49.0607072	2	0	0	Apartamento	Venda	335000
55	Irajá	Rio de Janeiro	Estrada da Água Grande	RJ	-26.9225709	-49.0606445	2	0	1	Apartamento	Venda	330000
350	Copacabana	Rio de Janeiro	Rua Bulhões de Carvalho	RJ	-22.9865566	-43.191921	4	1	3	Apartamento	Venda	6000000
35	Centro	Rio de Janeiro	Rua Ubaldino do Amaral	RJ	-22.9127763	-43.1863593	1	0	0	Apartamento	Venda	390784
50	Leblon	Rio de Janeiro	Avenida Ataulfo de Paiva	RJ	-22.9835398	-43.2160536	1	0	0	Apartamento	Venda	990000
61	Engenho de Dentro	Rio de Janeiro	Rua das Oficinas	RJ	-22.8913925	-43.2915337	2	1	1	Apartamento	Venda	328900
68	Estácio	Rio de Janeiro	Rua Haddock Lobo	RJ	-22.915819	-43.20826	2	1	1	Apartamento	Venda	370000
122	Copacabana	Rio de Janeiro	Rua Figueiredo Magalhães	RJ	-22.9700092	-43.1864036	3	1	1	Apartamento	Venda	1200000
52	Pechincha	Rio de Janeiro	Rua Professor Henrique Costa	RJ	-22.9322591	-43.3628244	2	1	1	Apartamento	Venda	255000
180	Lagoa	Rio de Janeiro	Avenida Borges de Medeiros	RJ	-22.9661014	-43.2167554	4	1	2	Apartamento	Venda	4000000
69	Jardim Botânico	Rio de Janeiro	Rua Jardim Botânico	RJ	-22.9622913	-43.2157992	2	0	0	Apartamento	Venda	871500
90	Copacabana	Rio de Janeiro	Rua Domingos Ferreira	RJ	-26.9225117	-49.0607072	3	1	0	Apartamento	Venda	1100000
155	Tijuca	Rio de Janeiro	Rua Pinheiro da Cunha	RJ	-22.9402983	-43.2496742	3	1	1	Apartamento	Venda	615000
400	Copacabana	Rio de Janeiro	Avenida Atlântica	RJ	-22.9806797	-43.1900179	6	3	4	Apartamento	Venda	3900000
277	Recreio dos Bandeirantes	Rio de Janeiro	Rua Luiz Paulistano	RJ	-23.0213951	-43.4713573	3	2	3	Apartamento	Venda	1575000
100	Ipanema	Rio de Janeiro	Rua Barão da Torre	RJ	-22.983312	-43.1972349	3	1	1	Apartamento	Venda	1799000
555	Barra da Tijuca	Rio de Janeiro	Avenida das Américas	RJ	-23.0011116	-43.4168784	5	5	4	Apartamento	Venda	6600000
45	Curicica	Rio de Janeiro	Rua Goianinha	RJ	-22.9501085	-43.3822252	2	0	1	Apartamento	Venda	231500
46	Engenho de Dentro	Rio de Janeiro	Rua Borja Reis	RJ	-22.9037842	-43.307729	2	0	1	Apartamento	Venda	230000
80	Bonsucesso	Rio de Janeiro	Rua Cardoso de Morais	RJ	-22.8569773	-43.2581471	2	0	1	Apartamento	Venda	330000
139	Barra da Tijuca	Rio de Janeiro	Rua Carlos Oswald	RJ	-22.9995987	-43.3764207	3	1	2	Apartamento	Venda	1250000
64	Piedade	Rio de Janeiro	Rua Cristóvão Penha	RJ	-22.8951203	-43.3136749	2	0	1	Apartamento	Venda	160000
75	Catete	Rio de Janeiro	Rua do Catete	RJ	-26.9225117	-49.0607072	2	0	0	Apartamento	Venda	590000
88	Gávea	Rio de Janeiro	Rua Professor Manuel Ferreira	RJ	-22.9779567	-43.2284055	2	1	1	Apartamento	Venda	1445000
180	Recreio dos Bandeirantes	Rio de Janeiro	Rua Almirante Ary Rongel	RJ	-23.017151	-43.4677614	3	3	3	Apartamento	Venda	1350000
270	Copacabana	Rio de Janeiro	Rua Tonelero	RJ	-22.96668	-43.1855257	3	1	1	Apartamento	Venda	2000000
81	Freguesia (Jacarepaguá)	Rio de Janeiro	Rua Araguaia	RJ	-22.9365251	-43.3406019	2	1	1	Apartamento	Venda	450000
290	Barra da Tijuca	Rio de Janeiro	Avenida Lúcio Costa	RJ	-23.0100196	-43.3669841	5	2	3	Apartamento	Venda	3300000
94	Leblon	Rio de Janeiro	Rua Timóteo da Costa	RJ	-22.9852305	-43.2350082	2	1	1	Apartamento	Venda	1450000
35	Curicica	Rio de Janeiro	Rua João Bruno Lobo	RJ	-22.9490696	-43.3843059	1	0	0	Apartamento	Venda	80000
280	Ipanema	Rio de Janeiro	Rua Nascimento Silva	RJ	-22.9819301	-43.2069606	4	2	1	Apartamento	Venda	4850000
85	Copacabana	Rio de Janeiro	Rua Joaquim Nabuco	RJ	-22.986873	-43.1943337	3	1	1	Apartamento	Venda	2300000
70	Praça da Bandeira	Rio de Janeiro	Rua Mariz e Barros	RJ	-22.9122929	-43.2157115	2	0	0	Apartamento	Venda	350000
87	Recreio dos Bandeirantes	Rio de Janeiro	Rua Artur Possolo	RJ	-23.0110825	-43.4432286	3	1	1	Apartamento	Venda	495000
187	Recreio dos Bandeirantes	Rio de Janeiro	Avenida Alfredo Balthazar da Silveira	RJ	-26.9225117	-49.0607072	4	1	2	Apartamento	Venda	849000
134	Leblon	Rio de Janeiro	Rua Sambaíba	RJ	-22.9866053	-43.2320068	3	1	1	Apartamento	Venda	3050000
161	Recreio dos Bandeirantes	Rio de Janeiro	Avenida Henfil	RJ	-23.0242199	-43.4885156	3	3	1	Apartamento	Venda	1009000
90	Pechincha	Rio de Janeiro	Rua Mirataia 	RJ	-22.9355954	-43.3636934	3	1	1	Apartamento	Venda	290000
75	Olaria	Rio de Janeiro	Rua Sargento Aquino	RJ	-22.8409307	-43.2647456	2	0	1	Apartamento	Venda	265000
53	Del Castilho	Rio de Janeiro	Estrada Adhemar Bebiano	RJ	-22.8746588	-43.2660665	2	1	1	Apartamento	Venda	272000
660	Leblon	Rio de Janeiro	Praca Atahualpa	RJ	-22.9875375	-43.2281035	5	4	5	Apartamento	Venda	15000000
129	Botafogo	Rio de Janeiro	Rua Paulino Fernandes	RJ	-22.9541678	-43.1844343	3	1	2	Apartamento	Venda	1260000
140	Tijuca	Rio de Janeiro	Rua Itacuruçá	RJ	-22.9335158	-43.238462	4	1	1	Apartamento	Venda	1000000
